1/lambda_cnt	A_PS	A_IH		
20 0.998125919 0.997405980
40 0.998195228 0.997544517
60 0.998218333 0.997590703
80 0.998229886 0.997613794
100 0.998236818 0.997627643
150 0.998246037 0.997648067
200	0.998250682000000	0.997655364000000	
300	0.998255304000000	0.997664601000000	
400	0.998257614000000	 0.997669220000000	
500	0.998259001000000	0.997671992000000	
600	0.998259925000000	0.997673839000000	
700	0.998260586000000	0.997675158000000	
800	0.998261081000000	0.997676148000000	
900	0.998261466000000	0.997676918000000	
1000 0.998261774000000	0.997677534000000																							